run_name,agent,model,backend,task,trial,reward,passed,weighted_gen_tok_s,model_baseline,valid,reason
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,local,broken-python,broken-python__ZubqxWM,1.0,1,,56.29,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,legal-summary-extraction,legal-summary-extraction__ZQnBsQv,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,jsonl-aggregator,jsonl-aggregator__KwshGVB,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,polyglot-c-py,polyglot-c-py__AGxahqQ,,0,,53.7,0,ungraded
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,pypi-server,pypi-server__BgNvi65,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,jq-data-processing,jq-data-processing__u9X7zGw,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,code-from-image,code-from-image__zMERTK5,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,cobol-modernization,cobol-modernization__Ut3YGgZ,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,kv-store-grpc,kv-store-grpc__xY9xgeG,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,image-tile-identification,image-tile-identification__RwtpZtG,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,amuse-install,amuse-install__yQNDq8M,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,schemelike-metacircular-eval,schemelike-metacircular-eval__7mD3pNf,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,winning-avg-corewars,winning-avg-corewars__F7sTniX,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__NP6e426,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__hooWzaw,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,smiles-data-lab,smiles-data-lab__cDZiv9U,,0,,53.7,0,ungraded
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,california-housing-api,california-housing-api__adbAS3m,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,convolutional-layers,convolutional-layers__JoSocRh,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,cosign-keyless-signing,cosign-keyless-signing__83aBMWZ,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,log-summary,log-summary__JnQ24GU,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,schedule-vacation,schedule-vacation__R8qHqjy,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,protein-sequence,protein-sequence__XGu72SN,,0,,53.7,0,ungraded
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,build-pmars,build-pmars__dZsk3p7,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,ekf-localization,ekf-localization__xET8FKF,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,cryptographic-protocol-verifier,cryptographic-protocol-verifier__LZLSmXq,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,build-pov-ray,build-pov-ray__H8gAkop,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,systemd-log-monitoring,systemd-log-monitoring__n7Jo4Jy,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,supply-chain-fulfillment,supply-chain-fulfillment__eTgwH8e,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,hydra-debug-slurm-mode,hydra-debug-slurm-mode__nqsE7Fp,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,vimscript-vim-quine,vimscript-vim-quine__UwMBDEK,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,git-leak-recovery,git-leak-recovery__EB6QByJ,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,playing-card-recognition,playing-card-recognition__YtLBKiL,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,headless-terminal,headless-terminal__sxZFvnW,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,pandas-etl,pandas-etl__Nywvrna,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,fix-git,fix-git__VbzVaqw,0.0,0,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,prove-plus-comm,prove-plus-comm__vef7esB,1.0,1,,53.7,1,valid
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,local,broken-python,broken-python__FedCYTm,1.0,1,,53.7,1,valid
openhands-phi4-14b,openhands,phi-4,local,schemelike-metacircular-eval,schemelike-metacircular-eval__MrXX3Sq,0.0,0,14.4,15.94,1,valid
openhands-phi4-14b,openhands,phi-4,local,pypi-server,pypi-server__Kphds8b,0.0,0,14.97,15.94,1,valid
openhands-phi4-14b,openhands,phi-4,local,prove-plus-comm,prove-plus-comm__gqhSigv,0.0,0,5.28,15.94,0,infra_slow
openhands-phi4-14b,openhands,phi-4,local,kv-store-grpc,kv-store-grpc__q2GcMgh,0.0,0,15.73,15.94,1,valid
openhands-phi4-14b,openhands,phi-4,local,polyglot-c-py,polyglot-c-py__5TWiosC,,0,,15.94,0,ungraded
openhands-phi4-14b,openhands,phi-4,local,headless-terminal,headless-terminal__koQh9vG,0.0,0,14.94,15.94,1,valid
openhands-phi4-14b,openhands,phi-4,local,fix-git,fix-git__TFxhWgT,0.0,0,14.41,15.94,1,valid
openhands-phi4-14b,openhands,phi-4,local,build-pmars,build-pmars__xH4xJD8,0.0,0,15.94,15.94,1,valid
openhands-phi4-14b,openhands,phi-4,local,build-pov-ray,build-pov-ray__YTWxTYG,0.0,0,15.93,15.94,1,valid
openhands-phi4-14b,openhands,phi-4,local,code-from-image,code-from-image__9348EkN,0.0,0,15.51,15.94,1,valid
openhands-phi4-14b,openhands,phi-4,local,winning-avg-corewars,winning-avg-corewars__Pa6ogL4,0.0,0,5.14,15.94,0,infra_slow
openhands-phi4-14b,openhands,phi-4,local,cobol-modernization,cobol-modernization__B7VKedm,0.0,0,14.3,15.94,1,valid
openhands-phi4-14b,openhands,phi-4,local,git-leak-recovery,git-leak-recovery__3mgT96X,1.0,1,15.98,15.94,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,legal-summary-extraction,legal-summary-extraction__bLncuyb,,0,42.72,48.76,0,ungraded
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,jsonl-aggregator,jsonl-aggregator__vPKjFjT,1.0,1,50.33,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,polyglot-c-py,polyglot-c-py__J3vZSQA,0.0,0,50.95,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,pypi-server,pypi-server__GNfVGef,0.0,0,50.32,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,jq-data-processing,jq-data-processing__T8ndppt,1.0,1,49.9,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,cobol-modernization,cobol-modernization__BGMxGGb,1.0,1,48.94,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,kv-store-grpc,kv-store-grpc__jMSfzLd,0.0,0,51.01,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,image-tile-identification,image-tile-identification__XFZKWpA,0.0,0,49.26,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,amuse-install,amuse-install__v62DSdz,0.0,0,49.77,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,winning-avg-corewars,winning-avg-corewars__8uBSAJS,1.0,1,47.26,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__UBsndR7,0.0,0,47.82,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__3XjZwrn,0.0,0,47.91,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,smiles-data-lab,smiles-data-lab__ZWpdsh4,,0,,48.76,0,ungraded
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,california-housing-api,california-housing-api__vvVrrkG,1.0,1,46.53,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,convolutional-layers,convolutional-layers__ncFgkHf,1.0,1,44.48,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,cosign-keyless-signing,cosign-keyless-signing__9dGafcq,1.0,1,46.14,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,log-summary,log-summary__moRy5hG,1.0,1,51.05,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,schedule-vacation,schedule-vacation__yUGtvRh,1.0,1,48.3,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,protein-sequence,protein-sequence__bUKYNNi,,0,,48.76,0,ungraded
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,ekf-localization,ekf-localization__7PN8fBS,0.0,0,48.08,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,cryptographic-protocol-verifier,cryptographic-protocol-verifier__XrFkEfY,1.0,1,47.99,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,build-pov-ray,build-pov-ray__tZdkECo,0.0,0,50.25,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,1.0,1,45.69,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,vimscript-vim-quine,vimscript-vim-quine__p5PT6X7,0.0,0,49.74,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,mlflow-register,mlflow-register__uYFxhDc,1.0,1,50.83,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,git-leak-recovery,git-leak-recovery__XaaeC6N,0.0,0,50.97,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,playing-card-recognition,playing-card-recognition__4SZEkSy,0.0,0,50.6,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,headless-terminal,headless-terminal__sGoLC89,1.0,1,51.05,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,pandas-etl,pandas-etl__hGpxZ6y,1.0,1,50.28,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,fix-git,fix-git__qbMeJzX,1.0,1,50.97,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,prove-plus-comm,prove-plus-comm__NJZysQk,1.0,1,50.98,48.76,1,valid
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,local,broken-python,broken-python__ro3CRqh,0.0,0,46.38,48.76,1,valid
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,local,polyglot-c-py,polyglot-c-py__pBq6cJG,0.0,0,70.68,71.56,1,valid
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,local,pypi-server,pypi-server__S7Vhf4i,0.0,0,71.38,71.56,1,valid
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,local,code-from-image,code-from-image__eYJ694J,0.0,0,70.26,71.56,1,valid
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,local,cobol-modernization,cobol-modernization__FksJ5HU,,0,,71.56,0,ungraded
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,local,kv-store-grpc,kv-store-grpc__63XC6Ni,0.0,0,73.58,71.56,1,valid
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,local,schemelike-metacircular-eval,schemelike-metacircular-eval__8M7kM8d,,0,,71.56,0,ungraded
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,local,winning-avg-corewars,winning-avg-corewars__kAHp7R8,0.0,0,71.68,71.56,1,valid
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,local,build-pmars,build-pmars__a9QS2Vk,,0,71.44,71.56,0,ungraded
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,local,git-leak-recovery,git-leak-recovery__tMTbhKD,0.0,0,70.51,71.56,1,valid
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,local,headless-terminal,headless-terminal__NCrJAhF,0.0,0,72.07,71.56,1,valid
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,local,fix-git,fix-git__xMeiDJC,0.0,0,72.1,71.56,1,valid
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,local,prove-plus-comm,prove-plus-comm__ztZ759p,,0,72.99,71.56,0,ungraded
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,code-from-image,code-from-image__cASGzqo,0.0,0,31.48,45.78,1,valid
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,polyglot-c-py,polyglot-c-py__QnLSmPv,0.0,0,60.87,45.78,1,valid
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,prove-plus-comm,prove-plus-comm__qxaiqim,0.0,0,42.69,45.78,1,valid
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,fix-git,fix-git__bM2msrf,1.0,1,52.83,45.78,1,valid
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,git-leak-recovery,git-leak-recovery__aAsBqvm,0.0,0,54.62,45.78,1,valid
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,build-pmars,build-pmars__nR9dvwt,1.0,1,48.51,45.78,1,valid
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,winning-avg-corewars,winning-avg-corewars__FRjotbd,0.0,0,16.66,45.78,0,infra_slow
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,build-pov-ray,build-pov-ray__Ai4gjBR,,0,36.24,45.78,0,ungraded
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,kv-store-grpc,kv-store-grpc__jqowg6y,0.0,0,39.32,45.78,1,valid
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,pypi-server,pypi-server__pmUSahe,0.0,0,47.87,45.78,1,valid
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,headless-terminal,headless-terminal__C9hg2pv,1.0,1,51.84,45.78,1,valid
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,schemelike-metacircular-eval,schemelike-metacircular-eval__UCYyhXc,,0,35.94,45.78,0,ungraded
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,local,cobol-modernization,cobol-modernization__75BPcfg,0.0,0,38.75,45.78,1,valid
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,polyglot-c-py,polyglot-c-py__qve5KCP,,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,pypi-server,pypi-server__fPrqMKF,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,jq-data-processing,jq-data-processing__LZCPfqa,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,code-from-image,code-from-image__p6YeYmn,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,cobol-modernization,cobol-modernization__hGQ98p7,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,kv-store-grpc,kv-store-grpc__RNtiF5s,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,image-tile-identification,image-tile-identification__ysLLV8x,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,amuse-install,amuse-install__K4yDEX3,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,schemelike-metacircular-eval,schemelike-metacircular-eval__RSD8WP3,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,winning-avg-corewars,winning-avg-corewars__yjzAmwv,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__x9e22Q9,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,california-housing-api,california-housing-api__HKuMyCH,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,convolutional-layers,convolutional-layers__B8oDcPU,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,cosign-keyless-signing,cosign-keyless-signing__ZMi9Bva,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,build-pmars,build-pmars__w2xjnkn,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,ekf-localization,ekf-localization__GcHaHdJ,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,cryptographic-protocol-verifier,cryptographic-protocol-verifier__DS368aY,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,build-pov-ray,build-pov-ray__fwyL2Ki,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,hydra-debug-slurm-mode,hydra-debug-slurm-mode__mMeQ3g6,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,git-leak-recovery,git-leak-recovery__3aJW9ZW,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,headless-terminal,headless-terminal__JoUesa2,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,fix-git,fix-git__hAXegD9,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,prove-plus-comm,prove-plus-comm__MBZNRyg,0.0,0,,45.78,0,agent_integration_failure
swe-agent-glm-4.7-flash-gguf-local,swe-agent,GLM-4.7-Flash,local,broken-python,broken-python__nRWXDnA,0.0,0,,45.78,0,agent_integration_failure
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,legal-summary-extraction,legal-summary-extraction__VhmuJAx,0.0,0,51.91,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,jsonl-aggregator,jsonl-aggregator__n8QThfE,1.0,1,59.66,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,polyglot-c-py,polyglot-c-py__BuzRTc2,,0,,56.29,0,ungraded
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,pypi-server,pypi-server__F4YxLro,1.0,1,59.22,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,jq-data-processing,jq-data-processing__64SDsqH,0.0,0,43.07,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,code-from-image,code-from-image__mqyYW7P,0.0,0,66.71,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,cobol-modernization,cobol-modernization__sj5H7cG,1.0,1,51.54,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,cobol-modernization,cobol-modernization__4aJ6EAC,1.0,1,50.0,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,kv-store-grpc,kv-store-grpc__nST6PWw,0.0,0,54.14,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,image-tile-identification,image-tile-identification__KU9KuAZ,0.0,0,59.94,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,amuse-install,amuse-install__AGX7MEW,0.0,0,50.74,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,schemelike-metacircular-eval,schemelike-metacircular-eval__kJPFzpe,0.0,0,46.87,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,winning-avg-corewars,winning-avg-corewars__aEjCBvv,0.0,0,45.93,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__eyc2Egc,0.0,0,46.62,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__VN9LG9D,1.0,1,47.21,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,smiles-data-lab,smiles-data-lab__WG8CL9g,,0,,56.29,0,ungraded
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,california-housing-api,california-housing-api__2sEehgz,0.0,0,49.76,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,convolutional-layers,convolutional-layers__F9ppLjv,0.0,0,53.81,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,cosign-keyless-signing,cosign-keyless-signing__dCRr73q,0.0,0,48.48,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,log-summary,log-summary__2JTCLxL,1.0,1,62.07,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,schedule-vacation,schedule-vacation__cENRBFu,1.0,1,48.8,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,protein-sequence,protein-sequence__9Lj7Q8P,,0,,56.29,0,ungraded
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,build-pmars,build-pmars__ueWujK8,1.0,1,50.38,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,ekf-localization,ekf-localization__9Yx2Rdk,0.0,0,38.96,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,cryptographic-protocol-verifier,cryptographic-protocol-verifier__wqWEQxY,1.0,1,47.56,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,build-pov-ray,build-pov-ray__HFvqN5a,0.0,0,54.55,56.29,1,valid
openhands-qwen3-coder-30b-a3b-instruct-gguf-local,openhands,Qwen3-Coder-30B-A3B-Instruct,local,systemd-log-monitoring,systemd-log-monitoring__gw7ipQ6,1.0,1,52.42,56.29,1,valid
