run_name,agent,model,task,trial,backend,source,reward,graded,passed,n_calls,sum_completion_tokens,sum_prompt_tokens,max_prompt_tokens,weighted_gen_tok_s,n_truncated
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,ekf-localization,ekf-localization__zfUpxn3,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,cryptographic-protocol-verifier,cryptographic-protocol-verifier__HsdNbNt,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,build-pov-ray,build-pov-ray__nR8zBUm,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,systemd-log-monitoring,systemd-log-monitoring__buXnaZd,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,supply-chain-fulfillment,supply-chain-fulfillment__F7XJwLJ,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,hydra-debug-slurm-mode,hydra-debug-slurm-mode__vRGaZzk,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,vimscript-vim-quine,vimscript-vim-quine__BYuPZag,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,mlflow-register,mlflow-register__U2RxPhd,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,git-leak-recovery,git-leak-recovery__T4zaQwf,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,playing-card-recognition,playing-card-recognition__vKHhqNJ,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,headless-terminal,headless-terminal__2BLs3uZ,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,pandas-etl,pandas-etl__H6KMMNF,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__mWPsHSq,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__WTpXnbV,local,terminal-bench,0.0,1,0,0,0,0,0,,0
mini-swe-agent-qwen3-coder-30b-a3b-instruct-gguf-local,mini-swe-agent,Qwen3-Coder-30B-A3B-Instruct,broken-python,broken-python__ubWjfXu,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,legal-summary-extraction,legal-summary-extraction__5G23c8c,local,openthoughts-tblite,0.0,1,0,17,994,221735,28871,48.52,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,jsonl-aggregator,jsonl-aggregator__VhcSNvB,local,openthoughts-tblite,1.0,1,1,7,923,54206,8657,7.5,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,code-from-image,code-from-image__8VorkVR,local,terminal-bench,0.0,1,0,1,66,6597,6597,51.14,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,kv-store-grpc,kv-store-grpc__FpxRy8R,local,terminal-bench,1.0,1,1,26,2931,273970,13604,49.56,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__wWWjpVz,local,openthoughts-tblite,1.0,1,1,13,13887,250561,31906,46.82,1
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,smiles-data-lab,smiles-data-lab__eJpUHbA,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,log-summary,log-summary__PUPxY6K,local,openthoughts-tblite,1.0,1,1,6,604,44034,7829,50.6,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,schedule-vacation,schedule-vacation__6madRwd,local,openthoughts-tblite,1.0,1,1,24,6521,404624,23825,47.58,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,protein-sequence,protein-sequence__oLn8mGG,local,openthoughts-tblite,,0,0,0,0,0,0,,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,systemd-log-monitoring,systemd-log-monitoring__5GgXi5d,local,openthoughts-tblite,0.0,1,0,61,7769,945306,23516,48.15,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,supply-chain-fulfillment,supply-chain-fulfillment__TcziDsG,local,openthoughts-tblite,0.0,1,0,9,435,172985,31359,47.69,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,vimscript-vim-quine,vimscript-vim-quine__rWRUeRf,local,openthoughts-tblite,0.0,1,0,22,10647,430416,26297,48.29,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,mlflow-register,mlflow-register__G5wKHav,local,openthoughts-tblite,1.0,1,1,15,1702,188459,16104,49.17,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,git-leak-recovery,git-leak-recovery__GEPdvQe,local,terminal-bench,0.0,1,0,23,1608,202857,10413,50.26,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,playing-card-recognition,playing-card-recognition__kBRRWBt,local,openthoughts-tblite,0.0,1,0,38,12457,689106,31331,46.72,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,headless-terminal,headless-terminal__ntnbYR6,local,terminal-bench,0.0,1,0,60,12536,1096254,32665,47.25,0
openhands-qwen3-coder-next-gguf-64gb,openhands,Qwen3-Coder-Next,pandas-etl,pandas-etl__qPbDuGU,local,openthoughts-tblite,1.0,1,1,7,2067,64633,11030,49.86,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,legal-summary-extraction,legal-summary-extraction__Qr9BEiD,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,jsonl-aggregator,jsonl-aggregator__AHFEU42,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__yeu5hJP,local,terminal-bench,,0,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,pypi-server,pypi-server__8pG6pRd,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,jq-data-processing,jq-data-processing__kjpXdYd,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,code-from-image,code-from-image__sxDSMWn,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__Gj3XqHx,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,kv-store-grpc,kv-store-grpc__sfxRwfL,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,image-tile-identification,image-tile-identification__yxaVSjp,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,amuse-install,amuse-install__HreUsgS,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,schemelike-metacircular-eval,schemelike-metacircular-eval__gMTnpzu,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,winning-avg-corewars,winning-avg-corewars__um4bqSQ,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__f8nmmLF,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__965QUqK,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,smiles-data-lab,smiles-data-lab__iKgsRLW,local,openthoughts-tblite,,0,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,california-housing-api,california-housing-api__MtFsG3S,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,convolutional-layers,convolutional-layers__7v2kpjo,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,cosign-keyless-signing,cosign-keyless-signing__MHjo8VU,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,log-summary,log-summary__5BbUC6A,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,schedule-vacation,schedule-vacation__GQRAG2G,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,protein-sequence,protein-sequence__RLCp9BJ,local,openthoughts-tblite,,0,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__PtbmLDx,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,ekf-localization,ekf-localization__XoUJT3W,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,cryptographic-protocol-verifier,cryptographic-protocol-verifier__CtaPtRK,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,build-pov-ray,build-pov-ray__FfDjPJ7,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,systemd-log-monitoring,systemd-log-monitoring__4UDPmJb,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,supply-chain-fulfillment,supply-chain-fulfillment__yzNkfk5,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,hydra-debug-slurm-mode,hydra-debug-slurm-mode__Uh2YJcg,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,vimscript-vim-quine,vimscript-vim-quine__e2wiaQg,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,mlflow-register,mlflow-register__eFLEHtk,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,git-leak-recovery,git-leak-recovery__2sMvvHa,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,playing-card-recognition,playing-card-recognition__xoRM9wK,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,headless-terminal,headless-terminal__xBXUJBy,local,terminal-bench,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,pandas-etl,pandas-etl__fnRwMwJ,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__BKNXjyN,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__X2X2EXn,local,terminal-bench,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3-coder-30b-a3b-instruct-gguf-local,qwen-coder,Qwen3-Coder-30B-A3B-Instruct,broken-python,broken-python__ZubqxWM,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,legal-summary-extraction,legal-summary-extraction__ZQnBsQv,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,jsonl-aggregator,jsonl-aggregator__KwshGVB,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,polyglot-c-py,polyglot-c-py__AGxahqQ,local,terminal-bench,,0,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,pypi-server,pypi-server__BgNvi65,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,jq-data-processing,jq-data-processing__u9X7zGw,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,code-from-image,code-from-image__zMERTK5,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,cobol-modernization,cobol-modernization__Ut3YGgZ,local,terminal-bench,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,kv-store-grpc,kv-store-grpc__xY9xgeG,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,image-tile-identification,image-tile-identification__RwtpZtG,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,amuse-install,amuse-install__yQNDq8M,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,schemelike-metacircular-eval,schemelike-metacircular-eval__7mD3pNf,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,winning-avg-corewars,winning-avg-corewars__F7sTniX,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__NP6e426,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__hooWzaw,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,smiles-data-lab,smiles-data-lab__cDZiv9U,local,openthoughts-tblite,,0,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,california-housing-api,california-housing-api__adbAS3m,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,convolutional-layers,convolutional-layers__JoSocRh,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,cosign-keyless-signing,cosign-keyless-signing__83aBMWZ,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,log-summary,log-summary__JnQ24GU,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,schedule-vacation,schedule-vacation__R8qHqjy,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,protein-sequence,protein-sequence__XGu72SN,local,openthoughts-tblite,,0,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,build-pmars,build-pmars__dZsk3p7,local,terminal-bench,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,ekf-localization,ekf-localization__xET8FKF,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,cryptographic-protocol-verifier,cryptographic-protocol-verifier__LZLSmXq,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,build-pov-ray,build-pov-ray__H8gAkop,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,systemd-log-monitoring,systemd-log-monitoring__n7Jo4Jy,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,supply-chain-fulfillment,supply-chain-fulfillment__eTgwH8e,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,hydra-debug-slurm-mode,hydra-debug-slurm-mode__nqsE7Fp,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,vimscript-vim-quine,vimscript-vim-quine__UwMBDEK,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,git-leak-recovery,git-leak-recovery__EB6QByJ,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,playing-card-recognition,playing-card-recognition__YtLBKiL,local,openthoughts-tblite,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,headless-terminal,headless-terminal__sxZFvnW,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,pandas-etl,pandas-etl__Nywvrna,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,fix-git,fix-git__VbzVaqw,local,terminal-bench,0.0,1,0,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,prove-plus-comm,prove-plus-comm__vef7esB,local,terminal-bench,1.0,1,1,0,0,0,0,,0
qwen-coder-qwen3.5-35b-a3b-gguf-local,qwen-coder,Qwen3.5-35B-A3B,broken-python,broken-python__FedCYTm,local,openthoughts-tblite,1.0,1,1,0,0,0,0,,0
openhands-phi4-14b,openhands,phi-4,schemelike-metacircular-eval,schemelike-metacircular-eval__MrXX3Sq,local,terminal-bench,0.0,1,0,13,7734,143283,15756,14.4,0
openhands-phi4-14b,openhands,phi-4,pypi-server,pypi-server__Kphds8b,local,terminal-bench,0.0,1,0,17,1430,164111,11700,14.97,0
openhands-phi4-14b,openhands,phi-4,prove-plus-comm,prove-plus-comm__gqhSigv,local,terminal-bench,0.0,1,0,12,3197,117382,11547,5.28,0
openhands-phi4-14b,openhands,phi-4,kv-store-grpc,kv-store-grpc__q2GcMgh,local,terminal-bench,0.0,1,0,24,2825,295466,15946,15.73,0
openhands-phi4-14b,openhands,phi-4,polyglot-c-py,polyglot-c-py__5TWiosC,local,terminal-bench,,0,0,0,0,0,0,,0
openhands-phi4-14b,openhands,phi-4,headless-terminal,headless-terminal__koQh9vG,local,terminal-bench,0.0,1,0,20,2873,201501,12071,14.94,0
openhands-phi4-14b,openhands,phi-4,fix-git,fix-git__TFxhWgT,local,terminal-bench,0.0,1,0,22,4443,229283,15784,14.41,0
openhands-phi4-14b,openhands,phi-4,build-pmars,build-pmars__xH4xJD8,local,terminal-bench,0.0,1,0,24,1980,254382,13090,15.94,0
openhands-phi4-14b,openhands,phi-4,build-pov-ray,build-pov-ray__YTWxTYG,local,terminal-bench,0.0,1,0,12,1590,112065,10606,15.93,0
openhands-phi4-14b,openhands,phi-4,code-from-image,code-from-image__9348EkN,local,terminal-bench,0.0,1,0,11,1335,159365,16273,15.51,0
openhands-phi4-14b,openhands,phi-4,winning-avg-corewars,winning-avg-corewars__Pa6ogL4,local,terminal-bench,0.0,1,0,15,4919,177188,15743,5.14,0
openhands-phi4-14b,openhands,phi-4,cobol-modernization,cobol-modernization__B7VKedm,local,terminal-bench,0.0,1,0,16,5922,190625,15668,14.3,0
openhands-phi4-14b,openhands,phi-4,git-leak-recovery,git-leak-recovery__3mgT96X,local,terminal-bench,1.0,1,1,8,1021,69172,9335,15.98,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,legal-summary-extraction,legal-summary-extraction__bLncuyb,local,openthoughts-tblite,,0,0,15,13500,199574,30519,42.72,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,jsonl-aggregator,jsonl-aggregator__vPKjFjT,local,openthoughts-tblite,1.0,1,1,5,2234,12349,3661,50.33,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,polyglot-c-py,polyglot-c-py__J3vZSQA,local,terminal-bench,0.0,1,0,2,3564,2648,1787,50.95,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,pypi-server,pypi-server__GNfVGef,local,terminal-bench,0.0,1,0,2,2833,5274,4335,50.32,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,jq-data-processing,jq-data-processing__T8ndppt,local,openthoughts-tblite,1.0,1,1,3,2411,8189,3541,49.9,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,cobol-modernization,cobol-modernization__BGMxGGb,local,terminal-bench,1.0,1,1,6,5419,29248,8262,48.94,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,kv-store-grpc,kv-store-grpc__jMSfzLd,local,terminal-bench,0.0,1,0,2,2073,4200,3184,51.01,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,image-tile-identification,image-tile-identification__XFZKWpA,local,openthoughts-tblite,0.0,1,0,3,4207,7216,4384,49.26,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,amuse-install,amuse-install__v62DSdz,local,openthoughts-tblite,0.0,1,0,8,2568,27927,5729,49.77,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__8uBSAJS,local,terminal-bench,1.0,1,1,11,10885,104245,15830,47.26,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__UBsndR7,local,openthoughts-tblite,0.0,1,0,2,5803,8454,6429,47.82,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__3XjZwrn,local,openthoughts-tblite,0.0,1,0,2,6461,9405,6727,47.91,0
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,smiles-data-lab,smiles-data-lab__ZWpdsh4,local,openthoughts-tblite,,0,0,0,0,0,0,,0
